22.6,4.474970593,-0.876497898,-1.192964119,-1.192964119,0.289822193,-0.399744413,-0.061062504,0.094900339,0.047265421,-0.063542159,-0.960431694,0.708796977
22.7,4.504723294,-0.915853731,-1.193052705,-1.193052705,0.305236208,-0.387210547,0.059293234,0.10082432,0.055072745,0.063167795,-0.927045675,0.482197668
22.8,4.536223408,-0.953728012,-1.192565333,-1.192565333,0.324763648,-0.370049245,-0.049542282,0.110269328,0.066726772,-0.0519845,-0.891673093,0.523698262
22.9,4.569508305,-0.989973177,-1.193709171,-1.193709171,0.340907309,-0.354676137,0.026668062,0.115386056,0.075427203,0.029424294,-0.854099743,0.424684512
23,4.604489978,-1.024534532,-1.192495765,-1.192495765,0.35869006,-0.336337515,-0.002396699,0.121630202,0.086223104,-0.002582896,-0.814340844,0.426535204
23.1,4.641178522,-1.057261122,-1.190674355,-1.190674355,0.375030426,-0.317979362,0.038828207,0.125807548,0.095958948,0.038900299,-0.772566853,0.353898864
23.2,4.67951761,-1.088046029,-1.186902054,-1.186902054,0.391652187,-0.297522309,0.036620238,0.129848554,0.106820105,0.0328023,-0.729022641,0.315496648
23.3,4.719488864,-1.116724429,-1.183464429,-1.183464429,0.407658369,-0.275846466,0.032134771,0.132869881,0.117813938,0.025036603,-0.683716942,0.346699391
23.4,4.761018018,-1.143185121,-1.180006372,-1.180006372,0.422794331,-0.253167264,0.037028996,0.134718854,0.128711746,0.027427168,-0.636638489,0.398959643
23.5,4.804021139,-1.167315797,-1.176218714,-1.176218714,0.437109367,-0.229266992,0.038726229,0.135562005,0.139740843,0.026381684,-0.587814179,0.460576411
23.6,4.848405963,-1.18900492,-1.172287195,-1.172287195,0.450402567,-0.204366088,0.039905446,0.135299004,0.150667664,0.024922732,-0.537256968,0.526100004
23.7,4.89406324,-1.208160312,-1.168318817,-1.168318817,0.462533057,-0.178625985,0.039462552,0.133899594,0.161341,0.021987565,-0.485225981,0.593718003
23.8,4.940871505,-1.224703011,-1.164662226,-1.164662226,0.473402823,-0.15213971,0.033669116,0.131379401,0.171693175,0.013995373,-0.431903748,0.662625743
23.9,4.988694777,-1.238577955,-1.161396415,-1.161396415,0.482821178,-0.125295366,0.031646534,0.127659816,0.181368201,0.010573254,-0.377518808,0.73425682
24,5.037389486,-1.249741692,-1.158712308,-1.158712308,0.490819421,-0.097943181,0.022034545,0.122892077,0.190583567,-0.0000961,-0.32250617,0.805589602
