x,y,z
4.825300515485470010e-02,1.310143097243830074e-02,-5.289999999999999147e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.300000000000000266e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.309999999999999165e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.320000000000000284e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.329999999999999183e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.339999999999999192e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.349999999999999201e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.360000000000000320e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.369999999999999218e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.380000000000000338e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.389999999999999236e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.399999999999999245e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.409999999999999254e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.420000000000000373e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.429999999999999272e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.439999999999999281e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.449999999999999289e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.459999999999999298e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.469999999999999307e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.480000000000000426e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.489999999999999325e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.499999999999999334e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.509999999999999343e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.520000000000000462e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.529999999999999361e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.539999999999999369e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.549999999999999378e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.559999999999999387e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.569999999999999396e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.580000000000000515e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.589999999999999414e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.599999999999999423e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.609999999999999432e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.619999999999999440e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.629999999999999449e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.639999999999999458e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.649999999999999467e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.659999999999999476e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.669999999999999485e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.679999999999999494e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.689999999999999503e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.699999999999999512e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.709999999999999520e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.719999999999999529e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.729999999999999538e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.739999999999999547e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.749999999999999556e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.759999999999999565e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.769999999999999574e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.779999999999999583e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.789999999999999591e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.799999999999999600e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.809999999999999609e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.819999999999999618e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.829999999999999627e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.839999999999999636e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.849999999999999645e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.859999999999999654e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.869999999999999662e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.879999999999999671e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.889999999999999680e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.899999999999999689e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.909999999999999698e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.919999999999998597e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.929999999999999716e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.939999999999999725e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.949999999999999734e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.959999999999999742e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.969999999999999751e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.979999999999999760e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.989999999999999769e-01
4.825300515485470010e-02,1.310143097243830074e-02,-5.999999999999999778e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.009999999999999787e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.019999999999998685e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.029999999999999805e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.039999999999998703e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.049999999999999822e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.059999999999999831e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.069999999999999840e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.079999999999999849e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.089999999999999858e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.099999999999999867e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.109999999999999876e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.119999999999998774e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.129999999999999893e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.139999999999998792e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.149999999999999911e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.159999999999998810e-01
4.825300515485470010e-02,1.310143097243830074e-02,-6.169999999999999929e-01
