index,x,y,z,ray_x,ray_y,ray_z,min_distance
105,0.486265899,4.154867534,1.26194463,0.293540643,0.937968064,-0.184525886,1.082267761
105,0.486265899,4.154867534,1.26194463,0.337629568,0.84095916,-0.422840356,1.207112789
105,0.486265899,4.154867534,1.26194463,0.358709597,0.686640279,-0.632338954,1.478405237
105,0.486265899,4.154867534,1.26194463,0.355344159,0.485527997,-0.798744698,2.090780735
105,0.486265899,4.154867534,1.26194463,0.327762604,0.251327785,-0.910717311,inf
106,0.439624815,4.166810132,1.248454498,0.277844569,0,-0.960626043,inf
106,0.439624815,4.166810132,1.248454498,0.208991886,-0.251327785,-0.945069699,inf
106,0.439624815,4.166810132,1.248454498,0.125896752,-0.485527997,-0.865108416,1.117978811
106,0.439624815,4.166810132,1.248454498,0.034221961,-0.686640279,-0.726191425,0.790530384
106,0.439624815,4.166810132,1.248454498,-0.059784999,-0.84095916,-0.537785688,0.645465374
106,0.439624815,4.166810132,1.248454498,-0.14971771,-0.937968064,-0.312730745,0.57870841
106,0.439624815,4.166810132,1.248454498,-0.229447407,-0.971055994,-0.066363718,0.558989346
106,0.439624815,4.166810132,1.248454498,-0.293540643,-0.937968064,0.184525886,0.578708351
106,0.439624815,4.166810132,1.248454498,-0.337629568,-0.84095916,0.422840356,0.645465314
106,0.439624815,4.166810132,1.248454498,-0.358709597,-0.686640279,0.632338954,0.790530324
106,0.439624815,4.166810132,1.248454498,-0.355344159,-0.485527997,0.798744698,1.117978573
106,0.439624815,4.166810132,1.248454498,-0.327762604,-0.251327785,0.910717311,inf
106,0.439624815,4.166810132,1.248454498,-0.277844569,-1.19E-16,0.960626043,inf
106,0.439624815,4.166810132,1.248454498,-0.208991886,0.251327785,0.945069699,inf
106,0.439624815,4.166810132,1.248454498,-0.125896752,0.485527997,0.865108416,inf
106,0.439624815,4.166810132,1.248454498,-0.034221961,0.686640279,0.726191425,1.461012602
106,0.439624815,4.166810132,1.248454498,0.059784999,0.84095916,0.537785688,1.192911744
106,0.439624815,4.166810132,1.248454498,0.14971771,0.937968064,0.312730745,1.069535375
106,0.439624815,4.166810132,1.248454498,0.229447407,0.971055994,0.066363718,1.033091903
106,0.439624815,4.166810132,1.248454498,0.293540643,0.937968064,-0.184525886,1.069535375
106,0.439624815,4.166810132,1.248454498,0.337629568,0.84095916,-0.422840356,1.192911625
106,0.439624815,4.166810132,1.248454498,0.358709597,0.686640279,-0.632338954,1.461012363
106,0.439624815,4.166810132,1.248454498,0.355344159,0.485527997,-0.798744698,2.066183567
106,0.439624815,4.166810132,1.248454498,0.327762604,0.251327785,-0.910717311,inf
107,0.392983732,4.178752729,1.234964366,0.277844569,0,-0.960626043,inf
107,0.392983732,4.178752729,1.234964366,0.208991886,-0.251327785,-0.945069699,inf
107,0.392983732,4.178752729,1.234964366,0.125896752,-0.485527997,-0.865108416,1.142575979
107,0.392983732,4.178752729,1.234964366,0.034221961,-0.686640279,-0.726191425,0.807923198
107,0.392983732,4.178752729,1.234964366,-0.059784999,-0.84095916,-0.537785688,0.659666538
107,0.392983732,4.178752729,1.234964366,-0.14971771,-0.937968064,-0.312730745,0.591440797
107,0.392983732,4.178752729,1.234964366,-0.229447407,-0.971055994,-0.066363718,0.57128793
107,0.392983732,4.178752729,1.234964366,-0.293540643,-0.937968064,0.184525886,0.591440797
107,0.392983732,4.178752729,1.234964366,-0.337629568,-0.84095916,0.422840356,0.659666479
107,0.392983732,4.178752729,1.234964366,-0.358709597,-0.686640279,0.632338954,0.807923079
107,0.392983732,4.178752729,1.234964366,-0.355344159,-0.485527997,0.798744698,1.142575741
107,0.392983732,4.178752729,1.234964366,-0.327762604,-0.251327785,0.910717311,inf
107,0.392983732,4.178752729,1.234964366,-0.277844569,-1.19E-16,0.960626043,inf
107,0.392983732,4.178752729,1.234964366,-0.208991886,0.251327785,0.945069699,inf
107,0.392983732,4.178752729,1.234964366,-0.125896752,0.485527997,0.865108416,inf
107,0.392983732,4.178752729,1.234964366,-0.034221961,0.686640279,0.726191425,1.443619728
107,0.392983732,4.178752729,1.234964366,0.059784999,0.84095916,0.537785688,1.17871058
107,0.392983732,4.178752729,1.234964366,0.14971771,0.937968064,0.312730745,1.056802988
107,0.392983732,4.178752729,1.234964366,0.229447407,0.971055994,0.066363718,1.020793319
107,0.392983732,4.178752729,1.234964366,0.293540643,0.937968064,-0.184525886,1.056802988
107,0.392983732,4.178752729,1.234964366,0.337629568,0.84095916,-0.422840356,1.178710461
107,0.392983732,4.178752729,1.234964366,0.358709597,0.686640279,-0.632338954,1.443619609
107,0.392983732,4.178752729,1.234964366,0.355344159,0.485527997,-0.798744698,2.041586399
107,0.392983732,4.178752729,1.234964366,0.327762604,0.251327785,-0.910717311,inf
108,0.346342648,4.190695327,1.221474234,0.277844569,0,-0.960626043,inf
108,0.346342648,4.190695327,1.221474234,0.208991886,-0.251327785,-0.945069699,inf
108,0.346342648,4.190695327,1.221474234,0.125896752,-0.485527997,-0.865108416,1.167173147
108,0.346342648,4.190695327,1.221474234,0.034221961,-0.686640279,-0.726191425,0.825316012
108,0.346342648,4.190695327,1.221474234,-0.059784999,-0.84095916,-0.537785688,0.673867702
108,0.346342648,4.190695327,1.221474234,-0.14971771,-0.937968064,-0.312730745,0.604173243
108,0.346342648,4.190695327,1.221474234,-0.229447407,-0.971055994,-0.066363718,0.583586514
108,0.346342648,4.190695327,1.221474234,-0.293540643,-0.937968064,0.184525886,0.604173183
108,0.346342648,4.190695327,1.221474234,-0.337629568,-0.84095916,0.422840356,0.673867643
108,0.346342648,4.190695327,1.221474234,-0.358709597,-0.686640279,0.632338954,0.825315893
108,0.346342648,4.190695327,1.221474234,-0.355344159,-0.485527997,0.798744698,1.167172909
108,0.346342648,4.190695327,1.221474234,-0.327762604,-0.251327785,0.910717311,inf
108,0.346342648,4.190695327,1.221474234,-0.277844569,-1.19E-16,0.960626043,inf
108,0.346342648,4.190695327,1.221474234,-0.208991886,0.251327785,0.945069699,inf
108,0.346342648,4.190695327,1.221474234,-0.125896752,0.485527997,0.865108416,inf
108,0.346342648,4.190695327,1.221474234,-0.034221961,0.686640279,0.726191425,1.426226974
108,0.346342648,4.190695327,1.221474234,0.059784999,0.84095916,0.537785688,1.164509416
108,0.346342648,4.190695327,1.221474234,0.14971771,0.937968064,0.312730745,1.044070601
108,0.346342648,4.190695327,1.221474234,0.229447407,0.971055994,0.066363718,1.008494735
108,0.346342648,4.190695327,1.221474234,0.293540643,0.937968064,-0.184525886,1.044070482
108,0.346342648,4.190695327,1.221474234,0.337629568,0.84095916,-0.422840356,1.164509296
108,0.346342648,4.190695327,1.221474234,0.358709597,0.686640279,-0.632338954,1.426226854
108,0.346342648,4.190695327,1.221474234,0.355344159,0.485527997,-0.798744698,2.016989231
108,0.346342648,4.190695327,1.221474234,0.327762604,0.251327785,-0.910717311,inf
109,0.299701564,4.202637925,1.207984103,0.277844569,0,-0.960626043,inf
109,0.299701564,4.202637925,1.207984103,0.208991886,-0.251327785,-0.945069699,inf
109,0.299701564,4.202637925,1.207984103,0.125896752,-0.485527997,-0.865108416,1.191770315
109,0.299701564,4.202637925,1.207984103,0.034221961,-0.686640279,-0.726191425,0.842708826
109,0.299701564,4.202637925,1.207984103,-0.059784999,-0.84095916,-0.537785688,0.688068867
109,0.299701564,4.202637925,1.207984103,-0.14971771,-0.937968064,-0.312730745,0.61690563
109,0.299701564,4.202637925,1.207984103,-0.229447407,-0.971055994,-0.066363718,0.595885098
109,0.299701564,4.202637925,1.207984103,-0.293540643,-0.937968064,0.184525886,0.61690563
109,0.299701564,4.202637925,1.207984103,-0.337629568,-0.84095916,0.422840356,0.688068807
109,0.299701564,4.202637925,1.207984103,-0.358709597,-0.686640279,0.632338954,0.842708707
109,0.299701564,4.202637925,1.207984103,-0.355344159,-0.485527997,0.798744698,1.191770077
109,0.299701564,4.202637925,1.207984103,-0.327762604,-0.251327785,0.910717311,inf
109,0.299701564,4.202637925,1.207984103,-0.277844569,-1.19E-16,0.960626043,inf
109,0.299701564,4.202637925,1.207984103,-0.208991886,0.251327785,0.945069699,inf
109,0.299701564,4.202637925,1.207984103,-0.125896752,0.485527997,0.865108416,inf
109,0.299701564,4.202637925,1.207984103,-0.034221961,0.686640279,0.726191425,1.408834219
109,0.299701564,4.202637925,1.207984103,0.059784999,0.84095916,0.537785688,1.150308251
109,0.299701564,4.202637925,1.207984103,0.14971771,0.937968064,0.312730745,1.031338096
109,0.299701564,4.202637925,1.207984103,0.229447407,0.971055994,0.066363718,0.996196151
109,0.299701564,4.202637925,1.207984103,0.293540643,0.937968064,-0.184525886,1.031338096
109,0.299701564,4.202637925,1.207984103,0.337629568,0.84095916,-0.422840356,1.150308132
109,0.299701564,4.202637925,1.207984103,0.358709597,0.686640279,-0.632338954,1.408833981
109,0.299701564,4.202637925,1.207984103,0.355344159,0.485527997,-0.798744698,1.992392063
109,0.299701564,4.202637925,1.207984103,0.327762604,0.251327785,-0.910717311,inf
110,0.25306048,4.214580522,1.194493971,0.277844569,0,-0.960626043,inf
110,0.25306048,4.214580522,1.194493971,0.208991886,-0.251327785,-0.945069699,inf
110,0.25306048,4.214580522,1.194493971,0.125896752,-0.485527997,-0.865108416,1.216367364
110,0.25306048,4.214580522,1.194493971,0.034221961,-0.686640279,-0.726191425,0.860101581
110,0.25306048,4.214580522,1.194493971,-0.059784999,-0.84095916,-0.537785688,0.702270031
110,0.25306048,4.214580522,1.194493971,-0.14971771,-0.937968064,-0.312730745,0.629638076
110,0.25306048,4.214580522,1.194493971,-0.229447407,-0.971055994,-0.066363718,0.608183622
110,0.25306048,4.214580522,1.194493971,-0.293540643,-0.937968064,0.184525886,0.629638016
110,0.25306048,4.214580522,1.194493971,-0.337629568,-0.84095916,0.422840356,0.702269971
110,0.25306048,4.214580522,1.194493971,-0.358709597,-0.686640279,0.632338954,0.860101521
110,0.25306048,4.214580522,1.194493971,-0.355344159,-0.485527997,0.798744698,1.216367126
110,0.25306048,4.214580522,1.194493971,-0.327762604,-0.251327785,0.910717311,inf
110,0.25306048,4.214580522,1.194493971,-0.277844569,-1.19E-16,0.960626043,inf
110,0.25306048,4.214580522,1.194493971,-0.208991886,0.251327785,0.945069699,inf
110,0.25306048,4.214580522,1.194493971,-0.125896752,0.485527997,0.865108416,inf
110,0.25306048,4.214580522,1.194493971,-0.034221961,0.686640279,0.726191425,1.391441345
110,0.25306048,4.214580522,1.194493971,0.059784999,0.84095916,0.537785688,1.136107087
110,0.25306048,4.214580522,1.194493971,0.14971771,0.937968064,0.312730745,1.018605709
110,0.25306048,4.214580522,1.194493971,0.229447407,0.971055994,0.066363718,0.983897567
110,0.25306048,4.214580522,1.194493971,0.293540643,0.937968064,-0.184525886,1.018605709
110,0.25306048,4.214580522,1.194493971,0.337629568,0.84095916,-0.422840356,1.136106968
110,0.25306048,4.214580522,1.194493971,0.358709597,0.686640279,-0.632338954,1.391441226
110,0.25306048,4.214580522,1.194493971,0.355344159,0.485527997,-0.798744698,1.967794895
110,0.25306048,4.214580522,1.194493971,0.327762604,0.251327785,-0.910717311,inf
111,0.185334842,4.222634803,1.177010447,0.238691346,0,-0.971095485,inf
111,0.185334842,4.222634803,1.177010447,0.21486825,-0.258314252,-0.941862719,inf
111,0.185334842,4.222634803,1.177010447,0.176402238,-0.499024815,-0.848443566,1.199609041
111,0.185334842,4.222634803,1.177010447,0.125914706,-0.705727662,-0.697204385,0.8482517
111,0.185334842,4.222634803,1.177010447,0.066846294,-0.864336334,-0.498451878,0.692594588
111,0.185334842,4.222634803,1.177010447,0.003222417,-0.964041914,-0.265730699,0.620963335
111,0.185334842,4.222634803,1.177010447,-0.060621061,-0.99804963,-0.014900412,0.599804521
111,0.185334842,4.222634803,1.177010447,-0.120333315,-0.964041914,0.236945314,0.620963275
111,0.185334842,4.222634803,1.177010447,-0.171845052,-0.864336334,0.472643607,0.692594528
111,0.185334842,4.222634803,1.177010447,-0.211645833,-0.705727662,0.676132021,0.848251581
111,0.185334842,4.222634803,1.177010447,-0.2370233,-0.499024815,0.833543154,1.199608922
111,0.185334842,4.222634803,1.177010447,-0.24624802,-0.258314252,0.934149699,inf
111,0.185334842,4.222634803,1.177010447,-0.238691346,-1.22E-16,0.971095485,inf
111,0.185334842,4.222634803,1.177010447,-0.21486825,0.258314252,0.941862719,inf
111,0.185334842,4.222634803,1.177010447,-0.176402238,0.499024815,0.848443566,inf
111,0.185334842,4.222634803,1.177010447,-0.125914706,0.705727662,0.697204385,1.342395186
111,0.185334842,4.222634803,1.177010447,-0.066846294,0.864336334,0.498451878,1.096060991
111,0.185334842,4.222634803,1.177010447,-0.003222417,0.964041914,0.265730699,0.982701421
111,0.185334842,4.222634803,1.177010447,0.060621061,0.99804963,0.014900412,0.949216664
111,0.185334842,4.222634803,1.177010447,0.120333315,0.964041914,-0.236945314,0.982701421
111,0.185334842,4.222634803,1.177010447,0.171845052,0.864336334,-0.472643607,1.096060991
111,0.185334842,4.222634803,1.177010447,0.211645833,0.705727662,-0.676132021,1.342395067
111,0.185334842,4.222634803,1.177010447,0.2370233,0.499024815,-0.833543154,1.898433208
111,0.185334842,4.222634803,1.177010447,0.24624802,0.258314252,-0.934149699,inf
112,0.136874768,4.225756075,1.165099157,0.238691346,0,-0.971095485,inf
112,0.136874768,4.225756075,1.165099157,0.21486825,-0.258314252,-0.941862719,inf
112,0.136874768,4.225756075,1.165099157,0.176402238,-0.499024815,-0.848443566,1.205863833
112,0.136874768,4.225756075,1.165099157,0.125914706,-0.705727662,-0.697204385,0.852674484
112,0.136874768,4.225756075,1.165099157,0.066846294,-0.864336334,-0.498451878,0.696205795
112,0.136874768,4.225756075,1.165099157,0.003222417,-0.964041914,-0.265730699,0.624201
112,0.136874768,4.225756075,1.165099157,-0.060621061,-0.99804963,-0.014900412,0.602931857
112,0.136874768,4.225756075,1.165099157,-0.120333315,-0.964041914,0.236945314,0.624201
112,0.136874768,4.225756075,1.165099157,-0.171845052,-0.864336334,0.472643607,0.696205735
112,0.136874768,4.225756075,1.165099157,-0.211645833,-0.705727662,0.676132021,0.852674365
112,0.136874768,4.225756075,1.165099157,-0.2370233,-0.499024815,0.833543154,1.205863595
112,0.136874768,4.225756075,1.165099157,-0.24624802,-0.258314252,0.934149699,inf
112,0.136874768,4.225756075,1.165099157,-0.238691346,-1.22E-16,0.971095485,inf
112,0.136874768,4.225756075,1.165099157,-0.21486825,0.258314252,0.941862719,inf
112,0.136874768,4.225756075,1.165099157,-0.176402238,0.499024815,0.848443566,inf
112,0.136874768,4.225756075,1.165099157,-0.125914706,0.705727662,0.697204385,1.337972403
112,0.136874768,4.225756075,1.165099157,-0.066846294,0.864336334,0.498451878,1.092449903
112,0.136874768,4.225756075,1.165099157,-0.003222417,0.964041914,0.265730699,0.979463756
112,0.136874768,4.225756075,1.165099157,0.060621061,0.99804963,0.014900412,0.946089327
112,0.136874768,4.225756075,1.165099157,0.120333315,0.964041914,-0.236945314,0.979463696
112,0.136874768,4.225756075,1.165099157,0.171845052,0.864336334,-0.472643607,1.092449784
112,0.136874768,4.225756075,1.165099157,0.211645833,0.705727662,-0.676132021,1.337972283
112,0.136874768,4.225756075,1.165099157,0.2370233,0.499024815,-0.833543154,1.892178416
112,0.136874768,4.225756075,1.165099157,0.24624802,0.258314252,-0.934149699,inf
113,0.088414693,4.228877347,1.153187867,0.238691346,0,-0.971095485,inf
113,0.088414693,4.228877347,1.153187867,0.21486825,-0.258314252,-0.941862719,inf
113,0.088414693,4.228877347,1.153187867,0.176402238,-0.499024815,-0.848443566,1.212118626
113,0.088414693,4.228877347,1.153187867,0.125914706,-0.705727662,-0.697204385,0.857097268
113,0.088414693,4.228877347,1.153187867,0.066846294,-0.864336334,-0.498451878,0.699816942
113,0.088414693,4.228877347,1.153187867,0.003222417,-0.964041914,-0.265730699,0.627438724
113,0.088414693,4.228877347,1.153187867,-0.060621061,-0.99804963,-0.014900412,0.606059253
113,0.088414693,4.228877347,1.153187867,-0.120333315,-0.964041914,0.236945314,0.627438664
113,0.088414693,4.228877347,1.153187867,-0.171845052,-0.864336334,0.472643607,0.699816883
113,0.088414693,4.228877347,1.153187867,-0.211645833,-0.705727662,0.676132021,0.857097149
113,0.088414693,4.228877347,1.153187867,-0.2370233,-0.499024815,0.833543154,1.212118387
113,0.088414693,4.228877347,1.153187867,-0.24624802,-0.258314252,0.934149699,inf
113,0.088414693,4.228877347,1.153187867,-0.238691346,-1.22E-16,0.971095485,inf
113,0.088414693,4.228877347,1.153187867,-0.21486825,0.258314252,0.941862719,inf
113,0.088414693,4.228877347,1.153187867,-0.176402238,0.499024815,0.848443566,inf
113,0.088414693,4.228877347,1.153187867,-0.125914706,0.705727662,0.697204385,1.333549619
113,0.088414693,4.228877347,1.153187867,-0.066846294,0.864336334,0.498451878,1.088838696
113,0.088414693,4.228877347,1.153187867,-0.003222417,0.964041914,0.265730699,0.976226032
113,0.088414693,4.228877347,1.153187867,0.060621061,0.99804963,0.014900412,0.942961931
113,0.088414693,4.228877347,1.153187867,0.120333315,0.964041914,-0.236945314,0.976226032
113,0.088414693,4.228877347,1.153187867,0.171845052,0.864336334,-0.472643607,1.088838577
113,0.088414693,4.228877347,1.153187867,0.211645833,0.705727662,-0.676132021,1.3335495
113,0.088414693,4.228877347,1.153187867,0.2370233,0.499024815,-0.833543154,1.885923624
113,0.088414693,4.228877347,1.153187867,0.24624802,0.258314252,-0.934149699,inf
114,0.039954619,4.231998619,1.141276576,0.238691346,0,-0.971095485,inf
114,0.039954619,4.231998619,1.141276576,0.21486825,-0.258314252,-0.941862719,inf
114,0.039954619,4.231998619,1.141276576,0.176402238,-0.499024815,-0.848443566,1.218373299
114,0.039954619,4.231998619,1.141276576,0.125914706,-0.705727662,-0.697204385,0.861519992
114,0.039954619,4.231998619,1.141276576,0.066846294,-0.864336334,-0.498451878,0.703428149
114,0.039954619,4.231998619,1.141276576,0.003222417,-0.964041914,-0.265730699,0.630676389
114,0.039954619,4.231998619,1.141276576,-0.060621061,-0.99804963,-0.014900412,0.60918659
114,0.039954619,4.231998619,1.141276576,-0.120333315,-0.964041914,0.236945314,0.630676389
114,0.039954619,4.231998619,1.141276576,-0.171845052,-0.864336334,0.472643607,0.70342809
114,0.039954619,4.231998619,1.141276576,-0.211645833,-0.705727662,0.676132021,0.861519933
114,0.039954619,4.231998619,1.141276576,-0.2370233,-0.499024815,0.833543154,1.21837306
114,0.039954619,4.231998619,1.141276576,-0.24624802,-0.258314252,0.934149699,inf
114,0.039954619,4.231998619,1.141276576,-0.238691346,-1.22E-16,0.971095485,inf
114,0.039954619,4.231998619,1.141276576,-0.21486825,0.258314252,0.941862719,inf
114,0.039954619,4.231998619,1.141276576,-0.176402238,0.499024815,0.848443566,inf
114,0.039954619,4.231998619,1.141276576,-0.125914706,0.705727662,0.697204385,1.329126835
114,0.039954619,4.231998619,1.141276576,-0.066846294,0.864336334,0.498451878,1.085227489
114,0.039954619,4.231998619,1.141276576,-0.003222417,0.964041914,0.265730699,0.972988367
114,0.039954619,4.231998619,1.141276576,0.060621061,0.99804963,0.014900412,0.939834535
114,0.039954619,4.231998619,1.141276576,0.120333315,0.964041914,-0.236945314,0.972988307
114,0.039954619,4.231998619,1.141276576,0.171845052,0.864336334,-0.472643607,1.085227489
114,0.039954619,4.231998619,1.141276576,0.211645833,0.705727662,-0.676132021,1.329126716
114,0.039954619,4.231998619,1.141276576,0.2370233,0.499024815,-0.833543154,1.879668951
114,0.039954619,4.231998619,1.141276576,0.24624802,0.258314252,-0.934149699,inf
115,-0.008505456,4.235119891,1.129365286,0.238691346,0,-0.971095485,inf
115,-0.008505456,4.235119891,1.129365286,0.21486825,-0.258314252,-0.941862719,inf
115,-0.008505456,4.235119891,1.129365286,0.176402238,-0.499024815,-0.848443566,1.224628091
115,-0.008505456,4.235119891,1.129365286,0.125914706,-0.705727662,-0.697204385,0.865942776
115,-0.008505456,4.235119891,1.129365286,0.066846294,-0.864336334,-0.498451878,0.707039297
115,-0.008505456,4.235119891,1.129365286,0.003222417,-0.964041914,-0.265730699,0.633914113
115,-0.008505456,4.235119891,1.129365286,-0.060621061,-0.99804963,-0.014900412,0.612313986
115,-0.008505456,4.235119891,1.129365286,-0.120333315,-0.964041914,0.236945314,0.633914053
115,-0.008505456,4.235119891,1.129365286,-0.171845052,-0.864336334,0.472643607,0.707039237
115,-0.008505456,4.235119891,1.129365286,-0.211645833,-0.705727662,0.676132021,0.865942717
115,-0.008505456,4.235119891,1.129365286,-0.2370233,-0.499024815,0.833543154,1.224627852
115,-0.008505456,4.235119891,1.129365286,-0.24624802,-0.258314252,0.934149699,inf
115,-0.008505456,4.235119891,1.129365286,-0.238691346,-1.22E-16,0.971095485,inf
115,-0.008505456,4.235119891,1.129365286,-0.21486825,0.258314252,0.941862719,inf
115,-0.008505456,4.235119891,1.129365286,-0.176402238,0.499024815,0.848443566,inf
115,-0.008505456,4.235119891,1.129365286,-0.125914706,0.705727662,0.697204385,1.324704051
115,-0.008505456,4.235119891,1.129365286,-0.066846294,0.864336334,0.498451878,1.081616282
115,-0.008505456,4.235119891,1.129365286,-0.003222417,0.964041914,0.265730699,0.969750643
115,-0.008505456,4.235119891,1.129365286,0.060621061,0.99804963,0.014900412,0.936707199
115,-0.008505456,4.235119891,1.129365286,0.120333315,0.964041914,-0.236945314,0.969750643
115,-0.008505456,4.235119891,1.129365286,0.171845052,0.864336334,-0.472643607,1.081616282
115,-0.008505456,4.235119891,1.129365286,0.211645833,0.705727662,-0.676132021,1.324703932
115,-0.008505456,4.235119891,1.129365286,0.2370233,0.499024815,-0.833543154,1.873414159
115,-0.008505456,4.235119891,1.129365286,0.24624802,0.258314252,-0.934149699,inf
116,-0.05696553,4.238241163,1.117453995,0.238691346,0,-0.971095485,inf
116,-0.05696553,4.238241163,1.117453995,0.21486825,-0.258314252,-0.941862719,inf
116,-0.05696553,4.238241163,1.117453995,0.176402238,-0.499024815,-0.848443566,1.230882883
116,-0.05696553,4.238241163,1.117453995,0.125914706,-0.705727662,-0.697204385,0.87036556
116,-0.05696553,4.238241163,1.117453995,0.066846294,-0.864336334,-0.498451878,0.710650504
116,-0.05696553,4.238241163,1.117453995,0.003222417,-0.964041914,-0.265730699,0.637151778
116,-0.05696553,4.238241163,1.117453995,-0.060621061,-0.99804963,-0.014900412,0.615441382
116,-0.05696553,4.238241163,1.117453995,-0.120333315,-0.964041914,0.236945314,0.637151778
116,-0.05696553,4.238241163,1.117453995,-0.171845052,-0.864336334,0.472643607,0.710650444
116,-0.05696553,4.238241163,1.117453995,-0.211645833,-0.705727662,0.676132021,0.870365441
116,-0.05696553,4.238241163,1.117453995,-0.2370233,-0.499024815,0.833543154,1.230882645
116,-0.05696553,4.238241163,1.117453995,-0.24624802,-0.258314252,0.934149699,inf
116,-0.05696553,4.238241163,1.117453995,-0.238691346,-1.22E-16,0.971095485,inf
116,-0.05696553,4.238241163,1.117453995,-0.21486825,0.258314252,0.941862719,inf
116,-0.05696553,4.238241163,1.117453995,-0.176402238,0.499024815,0.848443566,inf
116,-0.05696553,4.238241163,1.117453995,-0.125914706,0.705727662,0.697204385,1.320281267
116,-0.05696553,4.238241163,1.117453995,-0.066846294,0.864336334,0.498451878,1.078005195
116,-0.05696553,4.238241163,1.117453995,-0.003222417,0.964041914,0.265730699,0.966512978
116,-0.05696553,4.238241163,1.117453995,0.060621061,0.99804963,0.014900412,0.933579803
116,-0.05696553,4.238241163,1.117453995,0.120333315,0.964041914,-0.236945314,0.966512918
116,-0.05696553,4.238241163,1.117453995,0.171845052,0.864336334,-0.472643607,1.078005075
116,-0.05696553,4.238241163,1.117453995,0.211645833,0.705727662,-0.676132021,1.320281148
116,-0.05696553,4.238241163,1.117453995,0.2370233,0.499024815,-0.833543154,1.867159486
116,-0.05696553,4.238241163,1.117453995,0.24624802,0.258314252,-0.934149699,inf
117,-0.105425605,4.241362435,1.105542705,0.238691346,0,-0.971095485,inf
117,-0.105425605,4.241362435,1.105542705,0.21486825,-0.258314252,-0.941862719,inf
117,-0.105425605,4.241362435,1.105542705,0.176402238,-0.499024815,-0.848443566,1.237137556
117,-0.105425605,4.241362435,1.105542705,0.125914706,-0.705727662,-0.697204385,0.874788344
117,-0.105425605,4.241362435,1.105542705,0.066846294,-0.864336334,-0.498451878,0.714261651
117,-0.105425605,4.241362435,1.105542705,0.003222417,-0.964041914,-0.265730699,0.640389502
117,-0.105425605,4.241362435,1.105542705,-0.060621061,-0.99804963,-0.014900412,0.618568718
117,-0.105425605,4.241362435,1.105542705,-0.120333315,-0.964041914,0.236945314,0.640389442
117,-0.105425605,4.241362435,1.105542705,-0.171845052,-0.864336334,0.472643607,0.714261591
117,-0.105425605,4.241362435,1.105542705,-0.211645833,-0.705727662,0.676132021,0.874788225
117,-0.105425605,4.241362435,1.105542705,-0.2370233,-0.499024815,0.833543154,1.237137318
117,-0.105425605,4.241362435,1.105542705,-0.24624802,-0.258314252,0.934149699,inf
117,-0.105425605,4.241362435,1.105542705,-0.238691346,-1.22E-16,0.971095485,inf
117,-0.105425605,4.241362435,1.105542705,-0.21486825,0.258314252,0.941862719,inf
117,-0.105425605,4.241362435,1.105542705,-0.176402238,0.499024815,0.848443566,inf
117,-0.105425605,4.241362435,1.105542705,-0.125914706,0.705727662,0.697204385,1.315858483
117,-0.105425605,4.241362435,1.105542705,-0.066846294,0.864336334,0.498451878,1.074393988
117,-0.105425605,4.241362435,1.105542705,-0.003222417,0.964041914,0.265730699,0.963275254
117,-0.105425605,4.241362435,1.105542705,0.060621061,0.99804963,0.014900412,0.930452466
117,-0.105425605,4.241362435,1.105542705,0.120333315,0.964041914,-0.236945314,0.963275254
117,-0.105425605,4.241362435,1.105542705,0.171845052,0.864336334,-0.472643607,1.074393868
117,-0.105425605,4.241362435,1.105542705,0.211645833,0.705727662,-0.676132021,1.315858364
117,-0.105425605,4.241362435,1.105542705,0.2370233,0.499024815,-0.833543154,1.860904694
117,-0.105425605,4.241362435,1.105542705,0.24624802,0.258314252,-0.934149699,inf
118,-0.153885679,4.244483706,1.093631414,0.238691346,0,-0.971095485,inf
118,-0.153885679,4.244483706,1.093631414,0.21486825,-0.258314252,-0.941862719,inf
118,-0.153885679,4.244483706,1.093631414,0.176402238,-0.499024815,-0.848443566,1.243392348
118,-0.153885679,4.244483706,1.093631414,0.125914706,-0.705727662,-0.697204385,0.879211128
118,-0.153885679,4.244483706,1.093631414,0.066846294,-0.864336334,-0.498451878,0.717872858
118,-0.153885679,4.244483706,1.093631414,0.003222417,-0.964041914,-0.265730699,0.643627167
118,-0.153885679,4.244483706,1.093631414,-0.060621061,-0.99804963,-0.014900412,0.621696115
118,-0.153885679,4.244483706,1.093631414,-0.120333315,-0.964041914,0.236945314,0.643627167
118,-0.153885679,4.244483706,1.093631414,-0.171845052,-0.864336334,0.472643607,0.717872798
118,-0.153885679,4.244483706,1.093631414,-0.211645833,-0.705727662,0.676132021,0.879211009
118,-0.153885679,4.244483706,1.093631414,-0.2370233,-0.499024815,0.833543154,1.237380385
118,-0.153885679,4.244483706,1.093631414,-0.24624802,-0.258314252,0.934149699,inf
118,-0.153885679,4.244483706,1.093631414,-0.238691346,-1.22E-16,0.971095485,inf
118,-0.153885679,4.244483706,1.093631414,-0.21486825,0.258314252,0.941862719,inf
118,-0.153885679,4.244483706,1.093631414,-0.176402238,0.499024815,0.848443566,inf
118,-0.153885679,4.244483706,1.093631414,-0.125914706,0.705727662,0.697204385,1.311435699
118,-0.153885679,4.244483706,1.093631414,-0.066846294,0.864336334,0.498451878,1.070782781
118,-0.153885679,4.244483706,1.093631414,-0.003222417,0.964041914,0.265730699,0.960037589
